policy_id,line_of_business,exposure_premium,accident_year,development_year,incremental_paid,cumulative_paid,incremental_incurred,cumulative_incurred,reported_year
P0003,Property,38292.04,2007,2,9354.69,21262.02,13372.63,46558.12,2008
P0003,Property,38292.04,2007,3,15303.98,36565.99,12534.96,59093.08,2009
P0003,Property,38292.04,2007,4,7316.13,43882.12,12600.77,71693.85,2010
P0003,Property,38292.04,2007,5,21202.67,65084.8,5361.99,77055.84,2011
P0003,Property,38292.04,2007,6,10975.48,76060.28,6738.32,83794.16,2012
P0003,Property,38292.04,2007,7,23083.49,99143.77,3787.34,87581.5,2013
P0003,Property,38292.04,2007,8,6762.14,105905.91,14324.1,101905.61,2014
P0003,Property,38292.04,2007,9,29917.75,135823.66,10505.2,112410.8,2015
P0003,Property,38292.04,2007,10,6779.79,142603.45,41046.49,153457.29,2016
P0003,Property,38292.04,2008,1,3629.07,3629.07,2360.16,2360.16,2008
P0003,Property,38292.04,2008,2,13607.15,17236.21,7740.43,10100.59,2009
P0003,Property,38292.04,2008,3,4892.59,22128.81,18060.82,28161.41,2010
P0003,Property,38292.04,2008,4,11860.88,33989.69,7411.55,35572.97,2011
P0003,Property,38292.04,2008,5,4081.12,38070.81,20259.33,55832.3,2012
P0003,Property,38292.04,2008,6,15763.95,53834.76,10262.25,66094.55,2013
P0003,Property,38292.04,2008,7,36424.11,90258.87,5200.92,71295.47,2014
P0003,Property,38292.04,2008,8,3437.41,93696.28,6777.17,78072.64,2015
P0003,Property,38292.04,2008,9,9685.94,103382.22,13042.76,91115.39,2016
P0003,Property,38292.04,2008,10,8446.23,111828.44,14074.07,105189.46,2017
P0003,Property,38292.04,2009,1,4164.13,4164.13,30220.8,30220.8,2009
P0003,Property,38292.04,2009,2,9441.16,13605.29,24046.81,54267.61,2010
P0003,Property,38292.04,2009,3,12711.32,26316.61,15144.27,69411.89,2011
P0003,Property,38292.04,2009,4,14900.91,41217.52,15048.69,84460.58,2012
P0003,Property,38292.04,2009,5,15681.65,56899.17,27890.94,112351.53,2013
P0003,Property,38292.04,2009,6,11474.76,68373.93,18069.0,130420.53,2014
P0003,Property,38292.04,2009,7,9391.17,77765.1,30143.74,160564.27,2015
P0003,Property,38292.04,2009,8,6228.34,83993.45,38805.17,199369.44,2016
P0003,Property,38292.04,2009,9,9722.81,93716.25,4040.44,203409.88,2017
P0003,Property,38292.04,2009,10,10938.17,104654.42,6828.87,210238.75,2018
P0003,Property,38292.04,2010,1,18011.95,18011.95,6966.12,6966.12,2010
P0003,Property,38292.04,2010,2,7317.41,25329.36,2930.63,9896.75,2011
P0003,Property,38292.04,2010,3,7286.12,32615.48,2016.13,11912.88,2012
P0003,Property,38292.04,2010,4,3299.77,35915.25,18731.11,30643.98,2013
P0003,Property,38292.04,2010,5,17333.57,53248.82,14816.12,45460.1,2014
P0003,Property,38292.04,2010,6,5081.98,58330.81,10638.69,56098.79,2015
P0003,Property,38292.04,2010,7,9974.81,68305.62,4889.26,60988.05,2016
P0003,Property,38292.04,2010,8,28644.57,96950.19,20329.01,81317.05,2017
P0003,Property,38292.04,2010,9,8566.94,105517.13,11208.98,92526.04,2018
P0003,Property,38292.04,2010,10,11570.43,117087.56,2634.47,95160.5,2019
P0003,Property,38292.04,2011,1,8411.17,8411.17,6824.41,6824.41,2011
P0003,Property,38292.04,2011,2,4960.22,13371.4,9035.17,15859.59,2012
P0003,Property,38292.04,2011,3,35197.17,48568.57,17227.13,33086.71,2013
P0003,Property,38292.04,2011,4,6704.37,55272.94,16423.34,49510.05,2014
P0003,Property,38292.04,2011,5,26632.54,81905.48,21012.95,70523.0,2015
P0003,Property,38292.04,2011,6,10426.25,92331.73,6993.91,77516.9,2016
P0003,Property,38292.04,2011,7,16302.87,108634.6,14488.21,92005.11,2017
P0003,Property,38292.04,2011,8,18713.04,127347.64,17158.88,109163.99,2018
P0003,Property,38292.04,2011,9,20848.29,148195.93,7562.72,116726.71,2019
P0003,Property,38292.04,2011,10,25147.56,173343.49,12631.77,129358.47,2020
P0003,Property,38292.04,2012,1,42745.66,42745.66,6790.09,6790.09,2012
P0003,Property,38292.04,2012,2,33708.83,76454.49,12634.52,19424.61,2013
P0003,Property,38292.04,2012,3,50546.654269735795,82792.67,60398.71580121857,27264.11,2014
P0003,Property,38292.04,2012,4,7991.21,90783.88,14802.73,42066.84,2015
P0003,Property,38292.04,2012,5,14419.33,105203.21,7361.81,49428.65,2016
P0003,Property,38292.04,2012,6,9830.96,115034.17,49278.33,98706.98,2017
P0003,Property,38292.04,2012,7,33510.72,148544.89,14929.24,113636.22,2018
P0003,Property,38292.04,2012,8,10269.59,158814.48,11964.18,125600.4,2019
P0003,Property,38292.04,2012,9,15364.32,174178.8,5375.98,130976.38,2020
P0003,Property,38292.04,2012,10,8351.34,182530.14,3420.84,134397.22,2021
P0003,Property,38292.04,2013,1,13224.1,13224.1,17303.91,17303.91,2013
P0003,Property,38292.04,2013,2,7130.31,20354.41,33105.06,50408.96,2014
P0003,Property,38292.04,2013,3,4239.94,24594.35,3946.51,54355.48,2015
P0003,Property,38292.04,2013,4,11701.32,36295.67,22893.75,77249.23,2016
P0003,Property,38292.04,2013,5,32503.07,68798.74,7977.91,85227.14,2017
P0003,Property,38292.04,2013,6,21277.74,90076.48,10707.45,95934.59,2018
P0003,Property,38292.04,2013,7,8861.77,98938.25,20418.82,116353.41,2019
P0003,Property,38292.04,2013,8,15787.38,114725.63,3648.88,120002.29,2020
P0003,Property,38292.04,2013,9,28111.07,142836.7,28903.4,148905.69,2021
P0003,Property,38292.04,2013,10,6453.94,149290.64,14511.74,163417.43,2022
P0003,Property,38292.04,2014,1,14131.5,14131.5,13201.98,13201.98,2014
P0003,Property,38292.04,2014,2,6803.05,20934.55,6874.09,20076.07,2015
P0003,Property,38292.04,2014,3,9822.71,30757.26,24998.24,45074.31,2016
P0003,Property,38292.04,2014,4,14630.45,45387.72,8486.4,53560.72,2017
P0003,Property,38292.04,2014,5,17163.31,62551.03,1497.68,55058.39,2018
P0003,Property,38292.04,2014,6,22347.65,84898.68,3254.69,58313.08,2019
P0003,Property,38292.04,2014,7,7759.18,92657.86,5023.5,63336.58,2020
P0003,Property,38292.04,2014,8,4040.26,96698.11,24790.83,88127.41,2021
P0003,Property,38292.04,2014,9,7208.02,103906.13,14019.48,102146.89,2022
P0003,Property,38292.04,2014,10,9676.89,113583.02,15360.88,117507.77,2023
P0003,Property,38292.04,2015,1,10552.47,10552.47,4480.8,4480.8,2015
P0003,Property,38292.04,2015,2,20084.97,30637.45,7785.52,12266.32,2016
P0003,Property,38292.04,2015,3,3363.49,34000.93,8151.6,20417.92,2017
P0003,Property,38292.04,2015,4,28591.71,62592.65,19946.44,40364.36,2018
P0003,Property,38292.04,2015,5,7834.43,70427.08,8614.22,48978.58,2019
P0003,Property,38292.04,2015,6,7984.01,78411.09,47069.2,96047.78,2020
P0003,Property,38292.04,2015,7,13065.04,91476.13,14863.74,110911.52,2021
P0003,Property,38292.04,2015,8,20568.97,112045.09,13001.28,123912.8,2022
P0003,Property,38292.04,2015,9,8341.6,120386.7,9587.41,133500.2,2023
P0003,Property,38292.04,2015,10,9511.14,129897.84,10717.09,144217.29,2024
P0003,Property,38292.04,2016,1,16641.94,16641.94,11407.34,11407.34,2016
P0003,Property,38292.04,2016,2,16700.41,33342.34,10395.71,21803.06,2017
P0003,Property,38292.04,2016,3,10565.88,43908.22,2715.99,24519.04,2018
P0003,Property,38292.04,2016,4,18991.94,62900.16,14019.33,38538.38,2019
P0003,Property,38292.04,2016,5,20109.5,83009.65,1448.48,39986.86,2020
P0003,Property,38292.04,2016,6,43139.86,126149.51,9976.0,49962.86,2021
P0003,Property,38292.04,2016,7,169455.2629583062,147871.24,44266.06040521132,55274.82,2022
P0003,Property,38292.04,2016,8,15356.32,163227.56,5261.96,60536.78,2023
P0003,Property,38292.04,2016,9,6462.05,169689.61,42002.0,102538.78,2024
P0003,Property,38292.04,2016,10,8750.47,178440.08,12808.36,115347.14,2025
P0003,Property,38292.04,2017,1,18386.79,18386.79,15562.63,15562.63,2017
P0003,Property,38292.04,2017,2,11110.36,29497.15,14201.79,29764.42,2018
P0003,Property,38292.04,2017,3,53784.0,83281.15,10565.16,40329.58,2019
P0003,Property,38292.04,2017,4,11511.59,94792.74,22950.81,63280.4,2020
P0003,Property,38292.04,2017,5,21681.37,116474.11,25249.76,88530.15,2021
P0003,Property,38292.04,2017,6,15637.88,132111.99,4942.11,93472.26,2022
P0003,Property,38292.04,2017,7,31374.24,163486.23,4930.56,98402.82,2023
P0003,Property,38292.04,2017,8,12359.56,175845.79,6487.66,104890.49,2024
P0003,Property,38292.04,2017,9,9560.96,185406.75,13846.45,118736.94,2025
P0003,Property,38292.04,2017,10,12522.6,197929.36,14779.48,133516.42,2026
P0003,Property,38292.04,2018,1,30944.12,30944.12,15110.19,15110.19,2018
P0003,Property,38292.04,2018,2,8428.98,39373.1,21601.36,36711.55,2019
P0003,Property,38292.04,2018,3,22993.57,62366.66,4657.92,41369.47,2020
P0003,Property,38292.04,2018,4,15191.94,77558.6,17970.22,59339.7,2021
P0003,Property,38292.04,2018,5,8119.68,85678.28,28814.83,88154.52,2022
P0003,Property,38292.04,2018,6,9002.89,94681.18,12010.71,100165.23,2023
P0003,Property,38292.04,2018,7,77926.77496459626,103540.19,100650.52087471678,111285.85,2024
P0003,Property,38292.04,2018,8,4642.22,108182.41,4014.29,115300.14,2025
P0003,Property,38292.04,2018,9,30530.88,138713.29,6080.11,121380.25,2026
P0003,Property,38292.04,2018,10,4995.86,143709.15,2436.4,123816.65,2027
P0003,Property,38292.04,2019,1,6393.69,6393.69,4356.78,4356.78,2019
P0003,Property,38292.04,2019,2,31563.32,37957.01,22304.03,26660.8,2020
P0003,Property,38292.04,2019,3,6177.29,44134.3,53228.84,79889.64,2021
P0003,Property,38292.04,2019,4,19882.12,64016.43,8762.78,88652.42,2022
P0003,Property,38292.04,2019,5,1738.46,65754.89,54683.12,143335.54,2023
P0003,Property,38292.04,2019,6,3780.61,69535.49,3476.81,146812.36,2024
P0003,Property,38292.04,2019,7,20458.21,89993.71,60686.54,207498.9,2025
P0003,Property,38292.04,2019,8,26352.84,116346.55,16323.92,223822.82,2026
P0003,Property,38292.04,2019,9,15163.83,131510.38,19991.08,243813.9,2027
P0003,Property,38292.04,2019,10,17010.57,148520.95,13392.96,257206.86,2028
P0003,Property,38292.04,2020,1,10756.67,10756.67,10528.44,10528.44,2020
P0003,Property,38292.04,2020,2,5899.16,16655.83,9037.86,19566.3,2021
P0003,Property,38292.04,2020,3,3057.25,19713.08,10268.26,29834.56,2022
P0003,Property,38292.04,2020,4,5005.67,24718.75,5080.36,34914.92,2023
P0003,Property,38292.04,2020,5,11341.98,36060.73,29145.39,64060.32,2024
P0003,Property,38292.04,2020,6,19018.4,55079.12,3663.96,67724.28,2025
P0003,Property,38292.04,2020,7,5002.04,60081.16,21251.66,88975.94,2026
P0003,Property,38292.04,2020,8,5027.1,65108.26,9399.46,98375.4,2027
P0003,Property,38292.04,2020,9,14696.68,79804.94,5584.83,103960.23,2028
P0003,Property,38292.04,2020,10,10765.51,90570.46,4323.55,108283.78,2029
P0004,Health,55771.36,2005,1,3282.09,3282.09,6879.84,6879.84,2005
P0004,Health,55771.36,2005,2,1639.42,4921.51,7486.34,14366.18,2006
P0004,Health,55771.36,2005,3,4931.74,9853.25,8096.98,22463.16,2007
P0004,Health,55771.36,2005,4,5848.46,15701.7,14291.23,36754.4,2008
P0004,Health,55771.36,2005,5,5458.07,21159.77,4072.12,40826.52,2009
P0004,Health,55771.36,2005,6,5446.9,26606.67,8045.05,48871.57,2010
P0004,Health,55771.36,2005,7,5173.97,31780.64,5658.52,54530.09,2011
P0004,Health,55771.36,2005,8,3058.86,34839.5,3458.09,57988.18,2012
P0004,Health,55771.36,2005,9,1873.14,36712.64,18717.37,76705.55,2013
P0004,Health,55771.36,2005,10,2093.28,38805.92,3386.22,80091.77,2014
P0004,Health,55771.36,2006,1,3023.92,3023.92,10290.23,10290.23,2006
P0004,Health,55771.36,2006,2,4067.27,7091.19,13172.98,23463.21,2007
P0004,Health,55771.36,2006,3,3120.5,10211.69,6686.19,30149.4,2008
P0004,Health,55771.36,2006,4,2786.25,12997.94,24688.87,54838.27,2009
P0004,Health,55771.36,2006,5,2177.37,15175.31,6832.04,61670.3,2010
P0004,Health,55771.36,2006,6,7791.88,22967.19,7347.85,69018.15,2011
P0004,Health,55771.36,2006,7,4391.79,27358.98,5022.23,74040.38,2012
P0004,Health,55771.36,2006,8,5155.72,32514.69,4962.19,79002.57,2013
P0004,Health,55771.36,2006,9,9817.37,42332.06,25844.92,104847.49,2014
P0004,Health,55771.36,2006,10,3384.46,45716.52,2108.31,106955.8,2015
P0004,Health,55771.36,2007,1,4700.37,4700.37,33466.49,33466.49,2007
P0004,Health,55771.36,2007,2,2848.71,7549.07,17324.64,50791.13,2008
P0004,Health,55771.36,2007,3,16180.85,23729.93,3733.09,54524.22,2009
P0004,Health,55771.36,2007,4,7446.37,31176.29,17195.12,71719.34,2010
P0004,Health,55771.36,2007,5,3834.54,35010.83,4769.5,76488.84,2011
P0004,Health,55771.36,2007,6,3327.63,38338.46,2703.15,79192.0,2012
P0004,Health,55771.36,2007,7,3173.84,41512.3,2334.95,81526.95,2013
P0004,Health,55771.36,2007,8,5120.73,46633.03,3208.38,84735.33,2014
P0004,Health,55771.36,2007,9,5889.01,52522.04,1850.81,86586.13,2015
P0004,Health,55771.36,2007,10,6303.18,58825.22,9857.36,96443.49,2016
P0004,Health,55771.36,2008,1,1238.4,1238.4,7146.25,7146.25,2008
P0004,Health,55771.36,2008,2,11808.34,13046.75,2358.44,9504.69,2009
P0004,Health,55771.36,2008,3,16122.87,29169.61,7374.75,16879.43,2010
P0004,Health,55771.36,2008,4,3052.4,32222.02,5289.43,22168.86,2011
P0004,Health,55771.36,2008,5,7391.03,39613.04,5800.54,27969.4,2012
P0004,Health,55771.36,2008,6,7290.46,46903.51,2887.17,30856.57,2013
P0004,Health,55771.36,2008,7,5629.33,52532.84,2044.49,32901.06,2014
P0004,Health,55771.36,2008,8,4625.48,57158.32,2921.25,35822.32,2015
P0004,Health,55771.36,2008,9,2987.89,60146.2,13066.0,48888.31,2016
P0004,Health,55771.36,2008,10,10733.34,70879.55,8424.51,57312.82,2017
P0004,Health,55771.36,2009,1,2327.56,2327.56,4407.3,4407.3,2009
P0004,Health,55771.36,2009,2,11688.51,14016.07,6073.59,10480.89,2010
P0004,Health,55771.36,2009,3,25354.81,39370.88,7243.25,17724.14,2011
P0004,Health,55771.36,2009,4,5719.45,45090.33,4429.85,22154.0,2012
P0004,Health,55771.36,2009,5,5489.94,50580.26,4943.23,27097.23,2013
P0004,Health,55771.36,2009,6,8208.04,58788.3,10744.99,37842.22,2014
P0004,Health,55771.36,2009,7,2884.19,61672.5,2166.01,40008.23,2015
P0004,Health,55771.36,2009,8,1382.78,63055.27,7848.65,47856.88,2016
P0004,Health,55771.36,2009,9,2309.62,65364.89,1218.63,49075.51,2017
P0004,Health,55771.36,2009,10,37457.40643123266,71927.86,243142.0908802353,80571.1,2018
P0004,Health,55771.36,2010,1,4978.8,4978.8,9891.66,9891.66,2010
P0004,Health,55771.36,2010,2,5294.76,10273.56,5132.15,15023.81,2011
P0004,Health,55771.36,2010,3,9514.26,19787.82,4488.67,19512.48,2012
P0004,Health,55771.36,2010,4,6029.19,25817.01,6889.07,26401.55,2013
P0004,Health,55771.36,2010,5,3132.32,28949.33,11014.12,37415.67,2014
P0004,Health,55771.36,2010,6,4423.65,33372.98,3240.5,40656.16,2015
P0004,Health,55771.36,2010,7,7279.01,40651.99,2932.4,43588.56,2016
P0004,Health,55771.36,2010,8,5099.61,45751.61,5465.0,49053.56,2017
P0004,Health,55771.36,2010,9,10692.74,56444.34,7667.85,56721.42,2018
P0004,Health,55771.36,2010,10,4913.17,61357.51,9749.19,66470.61,2019
P0004,Health,55771.36,2011,1,13231.27,13231.27,8127.19,8127.19,2011
P0004,Health,55771.36,2011,2,5036.37,18267.64,2195.62,10322.81,2012
P0004,Health,55771.36,2011,3,2372.3,20639.94,4441.94,14764.74,2013
P0004,Health,55771.36,2011,4,3263.43,23903.37,4825.28,19590.02,2014
P0004,Health,55771.36,2011,5,5202.26,29105.63,7968.79,27558.81,2015
P0004,Health,55771.36,2011,6,4759.24,33864.87,7731.47,35290.29,2016
P0004,Health,55771.36,2011,7,5230.83,39095.7,1379.78,36670.06,2017
P0004,Health,55771.36,2011,8,2590.64,41686.33,4972.32,41642.38,2018
P0004,Health,55771.36,2011,9,2143.95,43830.29,8370.37,50012.76,2019
P0004,Health,55771.36,2011,10,14599.15,58429.44,12908.44,62921.2,2020
P0004,Health,55771.36,2012,1,4306.08,4306.08,15615.38,15615.38,2012
P0004,Health,55771.36,2012,2,5548.38,9854.45,4343.97,19959.35,2013
P0004,Health,55771.36,2012,3,3254.56,13109.01,4450.51,24409.86,2014
P0004,Health,55771.36,2012,4,3810.32,16919.34,6196.84,30606.7,2015
P0004,Health,55771.36,2012,5,5594.81,22514.15,5511.74,36118.44,2016
P0004,Health,55771.36,2012,6,6788.94,29303.09,12656.87,48775.31,2017
P0004,Health,55771.36,2012,7,9719.42,39022.5,1945.11,50720.43,2018
P0004,Health,55771.36,2012,8,836.69,39859.19,10577.95,61298.38,2019
P0004,Health,55771.36,2012,9,1920.57,41779.76,4699.29,65997.67,2020
P0004,Health,55771.36,2012,10,2204.19,43983.95,1557.94,67555.61,2021
P0004,Health,55771.36,2013,1,48406.788956497585,7304.29,67849.50166428916,9357.3,2013
P0004,Health,55771.36,2013,2,3339.7,10643.99,896.75,10254.05,2014
P0004,Health,55771.36,2013,3,3411.21,14055.2,7235.58,17489.63,2015
P0004,Health,55771.36,2013,4,1775.71,15830.91,6253.24,23742.87,2016
P0004,Health,55771.36,2013,5,4946.7,20777.61,8250.32,31993.19,2017
P0004,Health,55771.36,2013,6,5436.55,26214.16,2783.2,34776.39,2018
P0004,Health,55771.36,2013,7,11554.07,37768.23,4922.31,39698.7,2019
P0004,Health,55771.36,2013,8,4905.34,42673.57,2861.83,42560.53,2020
P0004,Health,55771.36,2013,9,3666.14,46339.71,2960.58,45521.11,2021
P0004,Health,55771.36,2013,10,4429.89,50769.6,18227.73,63748.84,2022
P0004,Health,55771.36,2014,1,1913.83,1913.83,1777.58,1777.58,2014
P0004,Health,55771.36,2014,2,14002.8,15916.63,4750.37,6527.95,2015
P0004,Health,55771.36,2014,3,3130.17,19046.8,11389.38,17917.33,2016
P0004,Health,55771.36,2014,4,25228.601187591506,22319.14,118391.94906110807,37663.41,2017
P0004,Health,55771.36,2014,5,8036.44,30355.58,3908.72,41572.13,2018
P0004,Health,55771.36,2014,6,22636.27,52991.85,3599.33,45171.46,2019
P0004,Health,55771.36,2014,7,8405.65,61397.5,6781.87,51953.33,2020
P0004,Health,55771.36,2014,8,12436.76,73834.26,16408.61,68361.94,2021
P0004,Health,55771.36,2014,9,5113.28,78947.54,3245.78,71607.72,2022
P0004,Health,55771.36,2014,10,6899.29,85846.83,3422.42,75030.14,2023
P0004,Health,55771.36,2015,1,20466.9,20466.9,6051.6,6051.6,2015
P0004,Health,55771.36,2015,2,3871.77,24338.67,6259.02,12310.63,2016
P0004,Health,55771.36,2015,3,1947.31,26285.99,2786.03,15096.66,2017
P0004,Health,55771.36,2015,4,82420.85532739366,37871.18,19555.710269676052,18569.32,2018
P0004,Health,55771.36,2015,5,2402.72,40273.9,8007.71,26577.03,2019
P0004,Health,55771.36,2015,6,11466.51,51740.41,9097.64,35674.67,2020
P0004,Health,55771.36,2015,7,10040.95,61781.36,3238.12,38912.79,2021
P0004,Health,55771.36,2015,8,1848.12,63629.48,15731.76,54644.55,2022
P0004,Health,55771.36,2015,9,3989.09,67618.57,4614.32,59258.87,2023
P0004,Health,55771.36,2015,10,12669.2,80287.77,8118.21,67377.08,2024
P0004,Health,55771.36,2016,1,6879.59,6879.59,25034.37,25034.37,2016
P0004,Health,55771.36,2016,2,3186.67,10066.26,10530.08,35564.45,2017
P0004,Health,55771.36,2016,3,5203.58,15269.84,6637.68,42202.14,2018
P0004,Health,55771.36,2016,4,14575.85,29845.69,7847.8,50049.93,2019
P0004,Health,55771.36,2016,5,7288.12,37133.8,11652.3,61702.23,2020
P0004,Health,55771.36,2016,6,3872.77,41006.58,3056.59,64758.82,2021
P0004,Health,55771.36,2016,7,2406.25,43412.83,1388.6,66147.43,2022
P0004,Health,55771.36,2016,8,21089.66,64502.49,2540.86,68688.29,2023
P0004,Health,55771.36,2016,9,37145.72396941468,68785.09,32450.506664030218,73219.45,2024
P0004,Health,55771.36,2016,10,6200.45,74985.54,9735.36,82954.81,2025
P0004,Health,55771.36,2017,1,9131.86,9131.86,3656.82,3656.82,2017
P0004,Health,55771.36,2017,2,4447.99,13579.85,6702.99,10359.81,2018
P0004,Health,55771.36,2017,3,4201.13,17780.98,16943.6,27303.41,2019
P0004,Health,55771.36,2017,4,7050.65,24831.64,9199.62,36503.03,2020
P0004,Health,55771.36,2017,5,7952.25,32783.89,12505.64,49008.67,2021
P0004,Health,55771.36,2017,6,5675.47,38459.35,2218.8,51227.47,2022
P0004,Health,55771.36,2017,7,6614.2,45073.56,3486.15,54713.62,2023
P0004,Health,55771.36,2017,8,3453.56,48527.12,8291.27,63004.89,2024
P0004,Health,55771.36,2017,9,11896.4,60423.52,5582.51,68587.4,2025
P0004,Health,55771.36,2017,10,6206.65,66630.17,18107.0,86694.4,2026
P0004,Health,55771.36,2018,1,5917.8,5917.8,33985.24,33985.24,2018
P0004,Health,55771.36,2018,2,7428.28,13346.08,1603.54,35588.78,2019
P0004,Health,55771.36,2018,3,8472.09,21818.17,7181.86,42770.64,2020
P0004,Health,55771.36,2018,4,12332.83,34151.0,8810.77,51581.42,2021
P0004,Health,55771.36,2018,5,4538.15,38689.15,2334.36,53915.78,2022
P0004,Health,55771.36,2018,6,4319.42,43008.57,3032.49,56948.27,2023
P0004,Health,55771.36,2018,7,3330.33,46338.9,8304.13,65252.4,2024
P0004,Health,55771.36,2018,8,16092.79,62431.69,7250.12,72502.52,2025
P0004,Health,55771.36,2018,9,2164.78,64596.47,7508.01,80010.53,2026
P0004,Health,55771.36,2018,10,11554.56,76151.03,3589.09,83599.62,2027
P0004,Health,55771.36,2019,1,4552.27,4552.27,5556.84,5556.84,2019
P0004,Health,55771.36,2019,2,2886.4,7438.67,8658.53,14215.37,2020
P0004,Health,55771.36,2019,3,4594.11,12032.77,7377.4,21592.76,2021
P0004,Health,55771.36,2019,4,2686.38,14719.15,4049.23,25642.0,2022
P0004,Health,55771.36,2019,5,8290.46,23009.6,4236.62,29878.61,2023
P0004,Health,55771.36,2019,6,16748.57,39758.17,4157.87,34036.48,2024
P0004,Health,55771.36,2019,7,5851.61,45609.78,10565.16,44601.64,2025
P0004,Health,55771.36,2019,8,1852.58,47462.37,1603.49,46205.13,2026
P0004,Health,55771.36,2019,9,1718.55,49180.91,13310.55,59515.68,2027
P0004,Health,55771.36,2019,10,3397.83,52578.74,32966.36,92482.04,2028
P0004,Health,55771.36,2020,1,3368.49,3368.49,6258.46,6258.46,2020
P0004,Health,55771.36,2020,2,14715.7,18084.19,22398.93,28657.39,2021
P0004,Health,55771.36,2020,3,21168.0,39252.18,12814.85,41472.23,2022
P0004,Health,55771.36,2020,4,10239.8,49491.98,8327.11,49799.35,2023
P0004,Health,55771.36,2020,5,8621.77,58113.75,3739.37,53538.72,2024
P0004,Health,55771.36,2020,6,2819.89,60933.65,5487.02,59025.75,2025
P0004,Health,55771.36,2020,7,4438.47,65372.11,4004.78,63030.53,2026
P0004,Health,55771.36,2020,8,8140.97,73513.08,10734.49,73765.01,2027
P0004,Health,55771.36,2020,9,5319.2,78832.28,15471.8,89236.82,2028
P0004,Health,55771.36,2020,10,2248.48,81080.76,4802.74,94039.55,2029
P0005,Health,91680.98,2005,1,3027.27,3027.27,1489.1,1489.1,2005
P0005,Health,91680.98,2005,2,4718.83,7746.11,5050.69,6539.79,2006
P0005,Health,91680.98,2005,3,14423.41,22169.52,8553.29,15093.08,2007
P0005,Health,91680.98,2005,4,2441.24,24610.76,20138.09,35231.17,2008
P0005,Health,91680.98,2005,5,11753.62,36364.38,8266.54,43497.71,2009
P0005,Health,91680.98,2005,6,4266.95,40631.33,2809.88,46307.59,2010
P0005,Health,91680.98,2005,7,3853.16,44484.49,11785.53,58093.12,2011
P0005,Health,91680.98,2005,8,18702.33,63186.82,16200.12,74293.23,2012
P0005,Health,91680.98,2005,9,3551.05,66737.87,2511.84,76805.08,2013
P0005,Health,91680.98,2005,10,5518.24,72256.11,1594.95,78400.02,2014
P0005,Health,91680.98,2006,1,6269.24,6269.24,4960.1,4960.1,2006
P0005,Health,91680.98,2006,2,3608.21,9877.45,1801.21,6761.31,2007
